Date,Name,close,high,low,netForeign,open,value,volume
07-08-2015,Industrials,11170.07,11404.57,11158.93,-49465000.0,11373.93,0.0,1661243000.0
07-08-2015,HoldingFirms,6594.33,6641.39,6587.24,141741000.0,6633.19,0.0,1853268000.0
07-08-2015,Property,2985.97,2996.82,2965.66,-430462000.0,2989.04,0.0,1477771000.0
07-08-2015,Services,2043.95,2059.64,2041.74,-144921000.0,2059.58,0.0,1314437000.0
07-08-2015,MiningAndOil,12787.94,13100.91,12787.94,-2191000.0,13100.91,0.0,406061000.0
07-08-2015,All Shares,4214.14,4256.89,4207.14,0.0,4254.81,0.0,0.0
07-08-2015,PSEi,7363.43,7431.81,7342.59,-888186000.0,7427.99,0.0,7981580000.0
07-09-2015,Financials,1659.22,1666.52,1633.03,-294016000.0,1655.24,0.0,1146201000.0
07-09-2015,Industrials,11275.48,11275.48,10949.29,-43547000.0,11137.19,0.0,1564370000.0
07-09-2015,HoldingFirms,6617.76,6617.76,6490.07,-359385000.0,6560.17,0.0,2132289000.0
07-09-2015,Property,2985.38,3004.8,2925.2,29353000.0,2954.54,0.0,1614704000.0
07-09-2015,Services,2033.95,2039.01,2024.13,-465099000.0,2037.25,0.0,1673726000.0
07-09-2015,MiningAndOil,12862.35,12924.09,12600.19,-21520000.0,12789.36,0.0,300557000.0
07-09-2015,All Shares,4219.35,4219.35,4149.05,0.0,4192.03,0.0,0.0
07-09-2015,PSEi,7377.69,7378.44,7239.02,-1160422000.0,7318.96,0.0,8451457000.0
07-10-2015,Financials,1669.46,1669.46,1647.15,-70841000.0,1655.7,0.0,831515000.0
07-10-2015,Industrials,11221.38,11221.38,11143.12,-28126000.0,11173.06,0.0,1673339000.0
07-10-2015,HoldingFirms,6608.05,6614.34,6539.27,-10410000.0,6578.07,0.0,1436637000.0
07-10-2015,Property,3010.34,3011.58,2990.56,289039000.0,2998.85,0.0,1248981000.0
07-10-2015,Services,2051.15,2051.15,2030.35,-288495000.0,2030.35,0.0,1141099000.0
07-10-2015,MiningAndOil,12745.66,12946.77,12733.11,-19065000.0,12909.84,0.0,439045000.0
07-10-2015,All Shares,4227.21,4227.21,4198.9,0.0,4208.72,0.0,0.0
07-10-2015,PSEi,7392.59,7392.59,7323.09,-112365000.0,7345.68,0.0,6797548000.0
07-13-2015,Financials,1672.4,1672.4,1652.54,-218977000.0,1668.65,0.0,669266000.0
07-13-2015,Industrials,11311.7,11321.99,11220.11,38778000.0,11261.83,0.0,958497000.0
07-13-2015,HoldingFirms,6729.09,6729.83,6600.07,241820000.0,6600.07,0.0,1175519000.0
07-13-2015,Property,3089.42,3089.42,2985.42,119518000.0,3010.56,0.0,756992000.0
07-13-2015,Services,2056.65,2059.98,2040.55,-275229000.0,2050.14,0.0,1010888000.0
07-13-2015,MiningAndOil,12982.55,13001.47,12774.19,43320000.0,12857.59,0.0,189939000.0
07-13-2015,All Shares,4268.78,4268.78,4219.05,0.0,4226.4,0.0,0.0
07-13-2015,PSEi,7496.33,7496.33,7374.82,-82620000.0,7393.64,0.0,4764679000.0
07-14-2015,Financials,1680.42,1685.96,1676.55,-107691000.0,1676.55,0.0,916209000.0
07-14-2015,Industrials,11416.4,11477.19,11374.79,210395000.0,11374.79,0.0,1045221000.0
07-14-2015,HoldingFirms,6784.42,6798.07,6752.32,192663000.0,6752.32,0.0,1255365000.0
07-14-2015,Property,3082.57,3105.35,3071.46,31311000.0,3071.46,0.0,739219000.0
07-14-2015,MiningAndOil,13107.4,13157.69,13062.44,660000.0,13087.32,0.0,127717000.0
07-14-2015,All Shares,4296.63,4305.85,4275.13,0.0,4275.13,0.0,0.0
07-14-2015,Services,2072.84,2083.54,2059.3,0.0,2059.3,0.0,1540914000.0
07-14-2015,PSEi,7538.76,7567.33,7508.94,339628000.0,7508.94,0.0,5728732000.0
07-15-2015,Financials,1685.81,1687.64,1675.68,-283808000.0,1678.35,0.0,1651392000.0
07-15-2015,Industrials,11377.14,11444.52,11377.14,-23038000.0,11423.39,0.0,1862953000.0
07-15-2015,HoldingFirms,6799.24,6805.27,6761.44,-29031000.0,6786.13,0.0,1987866000.0
07-15-2015,Property,3098.68,3101.75,3078.39,74147000.0,3092.82,0.0,1000856000.0
07-15-2015,Services,2091.22,2095.52,2079.34,-44972000.0,2079.34,0.0,1855499000.0
07-15-2015,MiningAndOil,13271.53,13286.54,13149.02,42869000.0,13149.02,0.0,121760000.0
07-15-2015,All Shares,4314.0,4316.81,4297.07,0.0,4301.55,0.0,0.0
07-15-2015,PSEi,7559.04,7565.87,7523.84,-475385000.0,7547.12,0.0,8494593000.0
07-16-2015,Financials,1688.94,1689.08,1682.34,-403530000.0,1682.73,0.0,1084182000.0
07-16-2015,Industrials,11384.22,11417.16,11322.08,22043000.0,11388.43,0.0,1335727000.0
07-16-2015,HoldingFirms,6851.35,6851.35,6797.98,-90870000.0,6803.17,0.0,1130002000.0
07-16-2015,Property,3124.19,3129.58,3086.42,-117487000.0,3096.3,0.0,1552044000.0
07-16-2015,Services,2128.96,2129.04,2091.21,-137288000.0,2094.5,0.0,1702592000.0
07-16-2015,MiningAndOil,13373.15,13386.57,13276.51,-10034000.0,13276.51,0.0,90711000.0
07-16-2015,All Shares,4345.56,4345.56,4315.38,0.0,4316.55,0.0,0.0
07-16-2015,PSEi,7617.13,7617.13,7553.84,-744799000.0,7558.54,0.0,6902661000.0
07-20-2015,Financials,1684.09,1694.21,1681.13,-88537000.0,1694.0,0.0,7569052000.0
07-20-2015,Industrials,11239.19,11386.15,11239.19,-231090000.0,11386.15,0.0,1242956000.0
07-20-2015,HoldingFirms,6775.95,6836.92,6759.1,-241569000.0,6836.92,0.0,1615262000.0
07-20-2015,Property,3114.48,3124.65,3103.85,36081000.0,3123.78,0.0,603315000.0
07-20-2015,Services,2132.4,2136.1,2116.91,-322338000.0,2118.91,0.0,1416025000.0
07-20-2015,All Shares,4308.78,4344.2,4307.14,0.0,4342.87,0.0,0.0
07-20-2015,MiningAndOil,12536.79,13411.04,12489.47,0.0,13393.88,0.0,302360000.0
07-20-2015,PSEi,7541.17,7610.34,7535.8,-847874000.0,7606.45,0.0,12755017000.0
07-21-2015,Financials,1687.61,1688.61,1679.11,-106606000.0,1685.5,0.0,751730000.0
07-21-2015,Industrials,11346.81,11346.81,11223.4,-80721000.0,11223.4,0.0,1090390000.0
07-21-2015,HoldingFirms,6901.15,6901.15,6782.54,277531000.0,6786.65,0.0,1401885000.0
07-21-2015,Property,3153.0,3153.0,3111.5,393267000.0,3113.31,0.0,1576935000.0
07-21-2015,Services,2145.82,2145.82,2123.73,166570000.0,2123.73,0.0,1382312000.0
07-21-2015,MiningAndOil,12429.15,12694.28,12429.15,-45005000.0,12581.16,0.0,364157000.0
07-21-2015,All Shares,4355.72,4355.72,4309.24,0.0,4309.24,0.0,0.0
07-21-2015,PSEi,7627.96,7627.96,7536.7,662203000.0,7536.7,0.0,6604155000.0
07-22-2015,Financials,1686.04,1688.65,1679.46,-110616000.0,1682.16,0.0,571294000.0
07-22-2015,Industrials,11361.78,11402.09,11297.39,-9912000.0,11397.98,0.0,1667708000.0
07-22-2015,HoldingFirms,6904.88,6904.88,6849.23,-41010000.0,6894.43,0.0,2142114000.0
07-22-2015,Property,3173.16,3173.16,3133.85,-60036000.0,3150.88,0.0,807419000.0
07-22-2015,Services,2153.29,2156.0,2146.33,36004000.0,2151.5,0.0,1726648000.0
07-22-2015,MiningAndOil,11857.28,12390.97,11857.28,-124076000.0,12390.97,0.0,583930000.0
07-22-2015,All Shares,4358.5,4359.15,4338.94,0.0,4356.83,0.0,0.0
07-22-2015,PSEi,7635.62,7635.62,7584.72,-265706000.0,7627.8,0.0,7552907000.0
07-23-2015,Financials,1690.87,1690.87,1677.61,-239323000.0,1684.88,0.0,777715000.0
07-23-2015,Industrials,11467.32,11473.6,11350.7,-25595000.0,11350.7,0.0,1977392000.0
07-23-2015,HoldingFirms,6908.82,6916.77,6840.29,-126512000.0,6840.31,0.0,1795789000.0
07-23-2015,Property,3158.68,3172.31,3135.85,-54192000.0,3137.99,0.0,649121000.0
07-23-2015,Services,2160.54,2164.93,2131.27,57726000.0,2131.27,0.0,1370123000.0
07-23-2015,MiningAndOil,12047.87,12125.11,11862.66,-300930000.0,11877.74,0.0,738955000.0
07-23-2015,All Shares,4369.53,4373.21,4333.79,0.0,4333.79,0.0,0.0
07-23-2015,PSEi,7653.22,7658.93,7573.1,-558969000.0,7573.1,0.0,7319572000.0
07-24-2015,Financials,1689.54,1692.27,1685.43,-134038000.0,1690.28,0.0,604342000.0
07-24-2015,Industrials,11544.54,11544.54,11470.46,16395000.0,11506.85,0.0,1372477000.0
07-24-2015,HoldingFirms,6910.57,6919.75,6875.68,-343994000.0,6908.34,0.0,1299607000.0
07-24-2015,Property,3166.52,3168.11,3135.25,-209564000.0,3161.9,0.0,712421000.0
07-24-2015,Services,2163.37,2164.62,2149.98,-101109000.0,2149.98,0.0,1096882000.0
07-24-2015,MiningAndOil,12128.55,12271.82,12038.62,-34356000.0,12061.83,0.0,705424000.0
07-24-2015,All Shares,4375.15,4376.29,4356.33,0.0,4370.68,0.0,0.0
07-24-2015,PSEi,7665.52,7665.52,7618.6,-789446000.0,7647.17,0.0,5802429000.0
07-27-2015,Financials,1659.17,1684.6,1658.87,-96890000.0,1684.47,0.0,1100570000.0
07-27-2015,Industrials,11445.66,11537.79,11413.07,-40662000.0,11537.79,0.0,1071801000.0
07-27-2015,HoldingFirms,6843.91,6876.55,6831.64,-305206000.0,6872.65,0.0,912206000.0
07-27-2015,Property,3074.3,3162.24,3074.3,-136333000.0,3155.2,0.0,759541000.0
07-27-2015,Services,2135.49,2150.87,2133.28,-319164000.0,2149.32,0.0,1142681000.0
07-27-2015,MiningAndOil,12038.55,12169.05,12035.68,-307320000.0,12143.02,0.0,519067000.0
07-27-2015,All Shares,4320.13,4361.91,4320.13,0.0,4359.79,0.0,0.0
07-27-2015,PSEi,7547.44,7635.41,7547.44,-1208240000.0,7631.54,0.0,5517217000.0
07-28-2015,Financials,1642.58,1656.38,1637.53,-240624000.0,1656.38,0.0,879815000.0
07-28-2015,Industrials,11370.92,11448.56,11329.9,110816000.0,11416.81,0.0,1456899000.0
07-28-2015,HoldingFirms,6752.49,6821.26,6747.28,-385005000.0,6818.89,0.0,1781343000.0
07-28-2015,Property,3070.64,3089.73,3056.62,-278848000.0,3079.77,0.0,988233000.0
07-28-2015,Services,2119.45,2128.77,2112.08,-305965000.0,2128.77,0.0,1434299000.0
07-28-2015,MiningAndOil,11997.97,12062.42,11964.34,-149247000.0,12059.4,0.0,272993000.0
07-28-2015,All Shares,4284.05,4312.19,4278.4,0.0,4312.19,0.0,0.0
07-28-2015,PSEi,7479.03,7528.79,7467.13,-1278752000.0,7528.79,0.0,6848806000.0
07-29-2015,Financials,1657.4,1659.55,1642.68,11456000.0,1643.39,0.0,1979087000.0
07-29-2015,Industrials,11380.54,11436.35,11352.96,77283000.0,11367.78,0.0,1431566000.0
07-29-2015,HoldingFirms,6744.25,6790.11,6741.26,-40716000.0,6751.72,0.0,1262550000.0
07-29-2015,Property,3059.72,3106.39,3059.72,-60447000.0,3079.63,0.0,835103000.0
07-29-2015,Services,2128.59,2131.93,2118.58,-231770000.0,2118.64,0.0,2640788000.0
07-29-2015,MiningAndOil,11975.93,12083.72,11973.05,-67699000.0,12063.21,0.0,375955000.0
07-29-2015,All Shares,4295.19,4310.79,4288.26,0.0,4288.26,0.0,0.0
07-29-2015,PSEi,7482.83,7526.84,7482.78,-380033000.0,7482.78,0.0,8529345000.0
07-30-2015,Financials,1661.11,1667.51,1660.25,-30466000.0,1662.24,0.0,632731000.0
07-30-2015,Industrials,11373.23,11429.47,11363.67,-12795000.0,11398.35,0.0,1560479000.0
07-30-2015,HoldingFirms,6750.37,6776.73,6731.13,-102257000.0,6731.81,0.0,1463525000.0
07-30-2015,Property,3085.89,3113.97,3073.29,-68140000.0,3073.41,0.0,985867000.0
07-30-2015,Services,2146.86,2154.66,2134.57,194766000.0,2134.57,0.0,2097042000.0
07-30-2015,MiningAndOil,12005.35,12086.19,11945.49,-88026000.0,11945.71,0.0,355470000.0
07-30-2015,All Shares,4308.88,4322.13,4299.77,0.0,4299.77,0.0,0.0
07-30-2015,PSEi,7510.39,7540.74,7495.28,-459378000.0,7495.28,0.0,7109330000.0
07-31-2015,Financials,1658.84,1663.86,1656.53,-11698000.0,1662.92,0.0,1198230000.0
07-31-2015,Industrials,11476.12,11476.12,11348.81,131261000.0,11408.86,0.0,2042963000.0
07-31-2015,HoldingFirms,6822.7,6824.47,6749.44,263072000.0,6769.79,0.0,1942236000.0
07-31-2015,Property,3104.9,3104.9,3070.32,-76811000.0,3083.98,0.0,1297811000.0
07-31-2015,Services,2134.95,2147.33,2130.35,-158345000.0,2147.13,0.0,1607388000.0
07-31-2015,MiningAndOil,11921.58,12006.19,11902.47,-25871000.0,12001.18,0.0,216767000.0
07-31-2015,All Shares,4325.79,4325.79,4302.39,0.0,4312.77,0.0,0.0
07-31-2015,PSEi,7550.0,7550.0,7497.33,180709000.0,7521.87,0.0,8358368000.0
08-03-2015,Financials,1663.5,1675.04,1661.93,56830000.0,1668.01,0.0,532929000.0
08-03-2015,Industrials,11467.86,11467.86,11387.45,-282511000.0,11404.21,0.0,1450919000.0
08-03-2015,HoldingFirms,6867.04,6867.04,6789.29,-82575000.0,6850.42,0.0,1956333000.0
08-03-2015,Property,3108.33,3132.81,3099.3,-100183000.0,3114.07,0.0,1145466000.0
08-03-2015,Services,2143.75,2144.78,2130.03,-70002000.0,2140.41,0.0,1238984000.0
08-03-2015,MiningAndOil,11874.58,11996.1,11872.08,-74795000.0,11924.16,0.0,205541000.0
08-03-2015,All Shares,4336.53,4336.53,4319.63,0.0,4329.94,0.0,0.0
08-03-2015,PSEi,7573.26,7573.26,7534.74,-548181000.0,7563.44,0.0,6563770000.0
08-04-2015,Financials,1671.78,1675.56,1660.67,188361000.0,1663.61,0.0,1293860000.0
08-04-2015,Industrials,11565.29,11565.29,11448.61,112447000.0,11466.34,0.0,1546846000.0
08-04-2015,HoldingFirms,6885.22,6885.22,6821.49,-148724000.0,6834.97,0.0,1585325000.0
08-04-2015,Property,3113.98,3133.75,3103.33,-201316000.0,3125.83,0.0,1402431000.0
08-04-2015,Services,2133.07,2149.1,2133.07,-220580000.0,2143.5,0.0,2042358000.0
08-04-2015,MiningAndOil,11826.74,11885.74,11794.64,-27915000.0,11885.74,0.0,281618000.0
08-04-2015,All Shares,4348.81,4349.56,4332.91,0.0,4335.46,0.0,0.0
08-04-2015,PSEi,7598.29,7601.53,7560.61,-340147000.0,7568.04,0.0,8198582000.0
08-05-2015,Financials,1678.88,1687.25,1672.29,231755000.0,1675.5,0.0,1426871000.0
08-05-2015,Industrials,11655.08,11730.18,11578.09,728572000.0,11579.68,0.0,2144564000.0
08-05-2015,HoldingFirms,6952.5,6971.97,6879.09,214498000.0,6879.09,0.0,1457155000.0
08-05-2015,Property,3166.6,3186.43,3118.51,189691000.0,3118.51,0.0,1101074000.0
08-05-2015,Services,2142.18,2152.24,2138.46,72260000.0,2139.75,0.0,2721628000.0
08-05-2015,MiningAndOil,11763.24,11848.5,11763.24,-13547000.0,11839.6,0.0,184387000.0
08-05-2015,All Shares,4382.94,4394.91,4353.12,0.0,4353.12,0.0,0.0
08-05-2015,PSEi,7662.55,7697.33,7605.45,1385871000.0,7605.45,0.0,9045779000.0
08-06-2015,Financials,1661.6,1685.19,1660.43,29776000.0,1679.29,0.0,894677000.0
08-06-2015,Industrials,11488.4,11677.35,11488.4,-369679000.0,11674.08,0.0,2139486000.0
08-06-2015,HoldingFirms,6911.03,6981.4,6909.83,149048000.0,6927.04,0.0,1193694000.0
08-06-2015,Property,3157.5,3213.07,3132.07,316808000.0,3178.45,0.0,1407265000.0
08-06-2015,Services,2118.28,2141.18,2118.28,-89034000.0,2139.28,0.0,1629920000.0
08-06-2015,MiningAndOil,11599.17,11769.92,11586.93,-36542000.0,11764.08,0.0,157378000.0
08-06-2015,All Shares,4347.93,4398.9,4344.88,0.0,4382.41,0.0,0.0
08-06-2015,PSEi,7589.95,7692.16,7584.47,11569000.0,7656.9,0.0,7428660000.0
08-07-2015,Financials,1643.65,1661.63,1638.39,-18438000.0,1658.86,0.0,570863000.0
08-07-2015,Industrials,11387.76,11476.16,11352.6,-290234000.0,11476.16,0.0,1346033000.0
08-07-2015,HoldingFirms,6835.85,6916.8,6820.88,-130156000.0,6916.8,0.0,1536950000.0
08-07-2015,Property,3172.98,3172.98,3111.49,-77881000.0,3153.69,0.0,1242370000.0
08-07-2015,Services,2097.15,2114.89,2095.54,-335730000.0,2114.89,0.0,1923199000.0
08-07-2015,MiningAndOil,11717.29,11717.29,11578.79,8688000.0,11598.97,0.0,607258000.0
08-07-2015,All Shares,4320.6,4345.89,4307.14,0.0,4345.89,0.0,0.0
08-07-2015,PSEi,7532.52,7585.91,7508.84,-828784000.0,7585.91,0.0,7248911000.0
08-10-2015,Financials,1649.8,1655.9,1643.19,63783000.0,1643.19,0.0,930379000.0
08-10-2015,Industrials,11526.22,11581.53,11387.73,-1635000.0,11412.14,0.0,1107759000.0
08-10-2015,HoldingFirms,6818.99,6868.83,6818.99,-319661000.0,6827.14,0.0,1304766000.0
08-10-2015,Property,3168.3,3190.9,3160.23,10690000.0,3168.63,0.0,500037000.0
08-10-2015,Services,2083.57,2108.99,2083.57,-394242000.0,2094.08,0.0,1752406000.0
08-10-2015,MiningAndOil,11716.28,11813.84,11643.32,42072000.0,11661.53,0.0,204085000.0
08-10-2015,All Shares,4332.27,4349.24,4319.64,0.0,4319.64,0.0,0.0
08-10-2015,PSEi,7534.35,7568.96,7526.42,-579747000.0,7526.42,0.0,5806495000.0
08-11-2015,Financials,1646.05,1647.72,1639.33,-53359000.0,1642.0,0.0,835430000.0
08-11-2015,Industrials,11626.96,11626.96,11509.84,24002000.0,11509.84,0.0,1406599000.0
08-11-2015,HoldingFirms,6836.21,6846.45,6800.46,-387418000.0,6800.46,0.0,1829228000.0
08-11-2015,Property,3188.83,3201.29,3161.85,423000.0,3169.91,0.0,1053114000.0
08-11-2015,Services,2076.83,2091.2,2076.83,-387326000.0,2087.59,0.0,2281120000.0
08-11-2015,MiningAndOil,12019.35,12033.22,11672.7,404086000.0,11774.25,0.0,825798000.0
08-11-2015,All Shares,4340.85,4340.85,4326.04,0.0,4329.07,0.0,0.0
08-11-2015,PSEi,7570.45,7572.27,7522.2,-401531000.0,7523.34,0.0,8243746000.0
08-12-2015,Financials,1634.71,1644.14,1629.04,-194775000.0,1644.14,0.0,754948000.0
08-12-2015,Industrials,11438.81,11554.12,11420.95,-614199000.0,11541.12,0.0,1475693000.0
08-12-2015,HoldingFirms,6791.13,6809.03,6776.67,-225986000.0,6807.04,0.0,1912573000.0
08-12-2015,Property,3136.95,3180.51,3134.76,-132565000.0,3179.87,0.0,1059664000.0
08-12-2015,Services,2056.27,2070.52,2053.56,-71743000.0,2069.05,0.0,1899455000.0
08-12-2015,MiningAndOil,11928.45,12075.12,11749.67,97958000.0,11984.13,0.0,728148000.0
08-12-2015,All Shares,4298.55,4325.02,4293.41,0.0,4324.43,0.0,0.0
08-12-2015,PSEi,7495.43,7536.56,7478.91,-1158803000.0,7536.56,0.0,7842158000.0
08-13-2015,Financials,1637.71,1643.33,1611.67,-99441000.0,1643.3,0.0,955410000.0
08-13-2015,Industrials,11231.28,11457.67,11193.01,-322817000.0,11445.31,0.0,1365800000.0
08-13-2015,HoldingFirms,6777.39,6795.49,6729.25,-405899000.0,6793.52,0.0,2201761000.0
08-13-2015,Property,3086.37,3151.92,3075.58,-166935000.0,3147.25,0.0,1227602000.0
08-13-2015,Services,2032.34,2064.55,2032.34,-35083000.0,2056.45,0.0,1943103000.0
08-13-2015,MiningAndOil,11756.74,12067.97,11756.74,64849000.0,11954.27,0.0,341134000.0
08-13-2015,All Shares,4263.77,4311.26,4252.83,0.0,4304.29,0.0,0.0
08-13-2015,PSEi,7439.8,7514.13,7397.61,-964915000.0,7508.89,0.0,8045560000.0
08-14-2015,Financials,1630.83,1637.78,1619.29,-87946000.0,1630.02,0.0,495803000.0
08-14-2015,Industrials,11224.85,11252.13,11193.83,-31232000.0,11248.1,0.0,1834124000.0
08-14-2015,HoldingFirms,6783.15,6811.92,6763.56,205093000.0,6763.66,0.0,1515870000.0
08-14-2015,Property,3032.68,3083.06,3032.57,-281348000.0,3078.14,0.0,1357635000.0
08-14-2015,Services,2022.31,2029.71,2018.7,-412520000.0,2027.84,0.0,1758032000.0
08-14-2015,MiningAndOil,11747.09,11841.21,11700.82,34623000.0,11764.55,0.0,165121000.0
08-14-2015,All Shares,4244.99,4262.56,4241.43,0.0,4256.2,0.0,0.0
08-14-2015,PSEi,7408.44,7434.96,7394.51,-596521000.0,7420.62,0.0,7169167000.0
08-17-2015,Financials,1598.74,1639.14,1593.55,-178635000.0,1634.71,0.0,932888000.0
08-17-2015,Industrials,11153.88,11290.95,11099.06,-168757000.0,11222.34,0.0,1343885000.0
08-17-2015,HoldingFirms,6697.86,6787.39,6673.93,-113688000.0,6780.15,0.0,1243646000.0
08-17-2015,Property,3025.45,3070.97,3013.43,49826000.0,3037.28,0.0,886138000.0
08-17-2015,Services,2002.66,2024.29,1993.13,3612000.0,2024.29,0.0,1506867000.0
08-17-2015,All Shares,4191.43,4255.43,4183.12,0.0,4246.08,0.0,0.0
08-17-2015,MiningAndOil,11104.59,11750.6,11104.59,0.0,11744.45,0.0,316933000.0
08-17-2015,PSEi,7336.84,7432.77,7314.49,-408437000.0,7411.07,0.0,6249279000.0
08-18-2015,Financials,1593.17,1601.07,1587.6,-1387000.0,1598.35,0.0,542137000.0
08-18-2015,Industrials,11144.84,11211.09,11121.58,43722000.0,11159.08,0.0,1480203000.0
08-18-2015,HoldingFirms,6682.93,6697.44,6673.69,-81407000.0,6684.73,0.0,1206501000.0
08-18-2015,Property,3028.74,3059.82,3009.75,-134293000.0,3025.9,0.0,746468000.0
08-18-2015,Services,2003.54,2013.05,1998.84,117875000.0,2001.15,0.0,1088474000.0
08-18-2015,All Shares,4183.98,4199.97,4175.85,0.0,4188.52,0.0,0.0
08-18-2015,MiningAndOil,11021.37,11185.58,10957.58,0.0,11089.09,0.0,155990000.0
08-18-2015,PSEi,7333.45,7357.72,7314.31,-56371000.0,7328.98,0.0,5225523000.0
08-19-2015,Financials,1601.68,1602.27,1584.89,-172480000.0,1590.09,0.0,542045000.0
08-19-2015,Industrials,11165.37,11200.09,11101.63,-29206000.0,11121.15,0.0,953930000.0
08-19-2015,HoldingFirms,6652.97,6661.0,6609.75,-506071000.0,6653.64,0.0,1831070000.0
08-19-2015,Property,3027.12,3030.3,3009.2,-158446000.0,3022.97,0.0,1022507000.0
08-19-2015,Services,2018.97,2020.96,1991.56,31465000.0,1997.77,0.0,1361602000.0
08-19-2015,All Shares,4188.58,4191.04,4163.4,0.0,4172.61,0.0,0.0
08-19-2015,MiningAndOil,11061.0,11166.07,10928.17,0.0,11012.01,0.0,274347000.0
08-19-2015,PSEi,7344.73,7349.75,7288.06,-752305000.0,7311.03,0.0,5999107000.0
08-20-2015,Financials,1587.33,1604.82,1581.59,-101430000.0,1602.96,0.0,757793000.0
08-20-2015,Industrials,11076.3,11196.84,11050.66,-157845000.0,11170.28,0.0,1036911000.0
08-20-2015,HoldingFirms,6607.5,6662.46,6591.46,-513642000.0,6650.19,0.0,1997335000.0
08-20-2015,Property,2994.9,3027.93,2991.14,-334934000.0,3022.11,0.0,945249000.0
08-20-2015,Services,2001.25,2021.49,2001.25,-108261000.0,2021.16,0.0,794913000.0
08-20-2015,All Shares,4158.12,4192.1,4153.49,0.0,4188.39,0.0,0.0
08-20-2015,MiningAndOil,11333.9,11362.19,11058.51,0.0,11082.54,0.0,264203000.0
08-20-2015,PSEi,7278.98,7346.66,7265.99,-1212454000.0,7341.08,0.0,5803668000.0
08-24-2015,Financials,1510.35,1566.39,1481.6,-336456000.0,1566.39,0.0,1584682000.0
08-24-2015,Industrials,10356.54,10818.37,10275.34,-315501000.0,10818.37,0.0,2444329000.0
08-24-2015,HoldingFirms,6152.54,6487.11,6097.6,-1024196000.0,6487.11,0.0,3682798000.0
08-24-2015,Property,2746.59,2911.34,2703.93,-825212000.0,2911.34,0.0,2540319000.0
08-24-2015,Services,1841.56,1937.33,1841.56,-405933000.0,1937.33,0.0,2453187000.0
08-24-2015,All Shares,3881.7,4072.22,3858.56,0.0,4072.22,0.0,0.0
08-24-2015,MiningAndOil,10330.8,11150.94,10227.91,0.0,11139.77,0.0,296420000.0
08-24-2015,PSEi,6791.01,7112.48,6726.48,-2948820000.0,7112.48,0.0,13033487000.0
08-25-2015,Financials,1513.8,1514.94,1478.18,-247766000.0,1484.41,0.0,1228841000.0
08-25-2015,Industrials,10363.48,10457.2,10085.87,-443649000.0,10117.92,0.0,1531263000.0
08-25-2015,HoldingFirms,6269.08,6269.66,5966.7,-580942000.0,5966.7,0.0,2022716000.0
08-25-2015,Property,2754.24,2805.56,2698.1,-1093688000.0,2717.98,0.0,2098429000.0
08-25-2015,Services,1820.77,1835.53,1780.45,-386193000.0,1795.77,0.0,1283359000.0
08-25-2015,MiningAndOil,10302.28,10449.14,10061.45,-989000.0,10147.52,0.0,202153000.0
08-25-2015,All Shares,3896.32,3904.97,3794.28,0.0,3802.57,0.0,0.0
08-25-2015,PSEi,6830.34,6845.79,6603.19,-2750305000.0,6621.26,0.0,8379930000.0
08-26-2015,Financials,1514.21,1518.27,1498.15,-301854000.0,1502.82,0.0,1534851000.0
08-26-2015,Industrials,10585.09,10593.0,10375.71,-485866000.0,10400.76,0.0,2168551000.0
08-26-2015,HoldingFirms,6256.25,6278.89,6213.96,-1099943000.0,6250.88,0.0,4172791000.0
08-26-2015,Property,2807.02,2830.07,2751.91,-567396000.0,2767.13,0.0,2624273000.0
08-26-2015,Services,1837.9,1853.12,1827.35,-220569000.0,1846.89,0.0,1817167000.0
08-26-2015,MiningAndOil,10398.1,10578.45,10352.12,-15099000.0,10352.12,0.0,265232000.0
08-26-2015,All Shares,3931.44,3944.21,3896.49,0.0,3903.91,0.0,0.0
08-26-2015,PSEi,6867.92,6894.26,6813.67,-3568317000.0,6832.94,0.0,12620509000.0
08-27-2015,Financials,1543.11,1543.11,1518.09,-40572000.0,1518.09,0.0,1807046000.0
08-27-2015,Industrials,10863.03,10863.03,10647.05,517270000.0,10647.05,0.0,2778046000.0
08-27-2015,HoldingFirms,6381.73,6406.56,6320.96,-606854000.0,6341.94,0.0,4413126000.0
08-27-2015,Property,2861.86,2894.54,2845.73,-114509000.0,2875.51,0.0,2732733000.0
08-27-2015,Services,1877.4,1893.77,1853.85,-371914000.0,1853.85,0.0,2604453000.0
08-27-2015,MiningAndOil,10582.25,10659.86,10484.86,-24440000.0,10563.48,0.0,218051000.0
08-27-2015,All Shares,4006.37,4011.08,3974.47,0.0,3974.47,0.0,0.0
08-27-2015,PSEi,7022.09,7025.24,6946.87,-1239526000.0,6948.8,0.0,14586118000.0
08-28-2015,Financials,1551.82,1561.46,1547.24,-108087000.0,1547.44,0.0,1400328000.0
08-28-2015,Industrials,10978.06,11036.15,10900.29,173887000.0,10915.67,0.0,1830065000.0
08-28-2015,HoldingFirms,6502.32,6509.17,6438.18,53622000.0,6438.18,0.0,2324370000.0
08-28-2015,Property,2907.44,2922.95,2886.03,28386000.0,2889.57,0.0,2215353000.0
08-28-2015,Services,1875.9,1895.71,1870.47,-131230000.0,1884.32,0.0,2968771000.0
08-28-2015,MiningAndOil,11127.84,11134.82,10691.64,-55380000.0,10691.64,0.0,471652000.0
08-28-2015,All Shares,4056.08,4065.26,4029.32,0.0,4029.32,0.0,0.0
